Gene	GeneID	log2FC	AbsLog2FC	padj	baseMean	Rank	Percentile
STARD7-AS1	15636	0.0722327427872663	0.0722327427872663	0.131894539326067	193.855487844162	18253	76.6472
RBX1	2196	0.0722084095002276	0.0722084095002276	0.321768292741192	2759.55135325393	18254	76.6514
MEF2C-AS1	19355	-0.0721899366138207	0.0721899366138207	0.651748239315825	33.9046368698081	18255	76.6556
PRKRA	13162	0.0721384176709327	0.0721384176709327	0.134700210852548	1288.33457803766	18256	76.6598
KCNQ4	4391	-0.0721019075828474	0.0721019075828474	0.65836945804638	129.516133442296	18257	76.664
CREBBP	90	-0.0720936479434147	0.0720936479434147	0.205361883762418	5448.72546449831	18258	76.6682
GM2A	14781	-0.0720830276793726	0.0720830276793726	0.368180596915595	6065.43361281896	18259	76.6724
GFM2	10402	-0.0720813946758124	0.0720813946758124	0.229666522166855	958.032913549736	18260	76.6766
OSBPL8	1833	0.0720761757600836	0.0720761757600836	0.284978757357789	3418.00338275436	18261	76.6808
ASB1	907	0.0720500720222613	0.0720500720222613	0.14294945409799	1157.77494330889	18262	76.685
MCRIP2	12021	-0.0720466814207201	0.0720466814207201	0.467181414346762	1571.4362513325	18263	76.6892
STX6	6631	-0.0720410472562506	0.0720410472562506	0.127652973593373	2984.4186689864	18264	76.6934
ACOT9	5017	0.0720309807629477	0.0720309807629477	0.129872938213403	2070.90518237598	18265	76.6976
MT-ND3	15309	-0.072026413540277	0.072026413540277	0.499397667579647	46740.9745344655	18266	76.7018
SOCS5	11788	-0.0720128453486829	0.0720128453486829	0.163065998775609	1303.21924631133	18267	76.706
ZFC3H1	6309	-0.0719950168018358	0.0719950168018358	0.262886664205848	1799.86103075753	18268	76.7102
AC007262.2	23284	-0.0719892764395176	0.0719892764395176	0.655216775716268	27.4423756445846	18269	76.7144
NT5M	15727	0.0719768603361526	0.0719768603361526	0.536908759012489	124.514926819808	18270	76.7186
CNEP1R1	15743	0.0719519943522295	0.0719519943522295	0.143183141767255	721.004118908357	18271	76.7228
ARID4B	695	-0.0719358671992014	0.0719358671992014	0.152983846614971	2751.07172093648	18272	76.727
C17orf49	20335	-0.0719126634470952	0.0719126634470952	0.427569373307614	19.0040982117421	18273	76.7312
CHST6	13559	-0.0718990001691361	0.0718990001691361	0.704914895701571	580.635613453164	18274	76.7354
AC079140.2	19564	-0.0718888961979676	0.0718888961979676	0.656617808260558	11.0123545704618	18275	76.7396
STAG1	4500	0.071876977317353	0.071876977317353	0.318387304474249	1183.56348619035	18276	76.7438
MRPL50	6829	-0.071874395687679	0.071874395687679	0.21730835859874	1137.7927641113	18277	76.748
AC121338.2	22705	-0.0718570732626861	0.0718570732626861	0.470772726486881	60.5769606892923	18278	76.7522
ILF3-DT	21318	0.071856068037499	0.071856068037499	0.313333816863184	786.586173225102	18279	76.7564
HS3ST1	24	0.0718395716853406	0.0718395716853406	0.618803400073096	1195.53161940161	18280	76.7606
ATXN1	5229	0.0718385902254974	0.0718385902254974	0.286087206554157	2473.18445381534	18281	76.7648
CLPP	5311	-0.0718210759483333	0.0718210759483333	0.268878167851196	1759.42314906643	18282	76.769
ANKEF1	6149	0.0718175734196276	0.0718175734196276	0.320061173125709	697.148387323757	18283	76.7732
SNHG14	16748	-0.071816396408998	0.071816396408998	0.610989626702622	1913.21899262403	18284	76.7774
XYLT2	350	0.071815422746337	0.071815422746337	0.226502107236367	2330.89919176877	18285	76.7816
RAB13	7803	-0.0717515798666447	0.0717515798666447	0.258237077119717	789.263841130779	18286	76.7858
KIAA1143	10222	-0.0717377714898634	0.0717377714898634	0.0779936588504801	1230.82404784274	18287	76.79
IGHV1-67	19759	-0.07170941096268	0.07170941096268	0.753651221617135	43.6238976384699	18288	76.7942
PCDHB16	22043	-0.0717081245072335	0.0717081245072335	0.641913203830052	262.139054353625	18289	76.7984
PRR12	5426	-0.0716742515790538	0.0716742515790538	0.321337698001121	2358.93851407293	18290	76.8026
SV2C	4908	0.0716384652751247	0.0716384652751247	0.74737466536783	21.6422618250681	18291	76.8068
ZNF263	122	-0.0716337852339013	0.0716337852339013	0.0684521983592609	1500.8518390673	18292	76.811
H2BC12	15048	0.0716320452668983	0.0716320452668983	0.564978644061714	1448.60675535643	18293	76.8152
DTX4	3526	0.0716239696245986	0.0716239696245986	0.517804212968389	3712.3431811044	18294	76.8194
AC004678.1	22438	-0.0716107373914835	0.0716107373914835	0.648091252804527	7.21515860358634	18295	76.8236
ISOC2	822	-0.0715815531981529	0.0715815531981529	0.333171616977154	2137.86267951921	18296	76.8278
PDCD2	1121	0.0715798880761926	0.0715798880761926	0.172983644106567	1865.77068024806	18297	76.832
NPTN	9208	0.0715535574337643	0.0715535574337643	0.232984201862768	5983.51459727114	18298	76.8362
ZNF669	14401	0.0715501681099322	0.0715501681099322	0.236766906041622	258.180910541609	18299	76.8404
ACSL3	5098	-0.0715499054899218	0.0715499054899218	0.338167505291299	5409.04335241828	18300	76.8446
AL049840.3	21641	0.0715461063425105	0.0715461063425105	0.472678894719901	7.58729524202424	18301	76.8488
AC068594.1	21169	0.071528694480006	0.071528694480006	0.782837018960467	10.1148646307816	18302	76.853
PCDHB2	3881	0.0715226508201383	0.0715226508201383	0.664996723544982	198.549615774143	18303	76.8572
SNRPEP2	20215	0.071521088904699	0.071521088904699	0.394467641429677	27.9868162495226	18304	76.8614
ARSI	13683	0.0715003822489156	0.0715003822489156	0.57507145595261	197.681771800048	18305	76.8656
CRTC2	9678	0.0714849644017441	0.0714849644017441	0.202883063276427	3145.83857925824	18306	76.8698
NHP2	8113	-0.071447417043261	0.071447417043261	0.344263817645315	1186.50061915454	18307	76.874
TRIM28	5877	0.0714468118345993	0.0714468118345993	0.262538862255229	13071.8443319866	18308	76.8782
AL603756.1	21873	0.0714445718998083	0.0714445718998083	0.587100431956344	14.626142035174	18309	76.8824
NDUFA9	7215	0.0713890215488133	0.0713890215488133	0.353074612179803	509.250445626597	18310	76.8866
RCAN3AS	23413	0.0713682795016719	0.0713682795016719	0.550538559256419	12.6897470888642	18311	76.8908
CNGA1	15193	0.0713556232244535	0.0713556232244535	0.729004484205967	101.508842503982	18312	76.895
VPS45	6773	0.0713530340424767	0.0713530340424767	0.154807164193995	2225.68998443374	18313	76.8992
EXOSC8	4787	0.0713497986236864	0.0713497986236864	0.257453977525324	877.983926949944	18314	76.9034
AMDHD2	9815	0.0713458785013294	0.0713458785013294	0.356254105744744	496.310725958986	18315	76.9076
P4HA2	1149	0.0713402694288289	0.0713402694288289	0.387272688985386	3767.75201809029	18316	76.9118
LEFTY1	19078	0.0713164987854788	0.0713164987854788	0.753669682406703	11.3094588299675	18317	76.916
AC125494.2	21634	0.0713088471181811	0.0713088471181811	0.555427577840133	15.3457306661818	18318	76.9202
DEGS1	7836	0.0712648130054346	0.0712648130054346	0.194838445708828	3578.90965184056	18319	76.9244
TMEM106A	13857	0.0712426060636659	0.0712426060636659	0.287657199580188	499.789227649856	18320	76.9286
PEX14	7658	0.0712406707188184	0.0712406707188184	0.179746271928242	1083.83172746236	18321	76.9328
ACAN	9324	0.0712334805132162	0.0712334805132162	0.703749772402121	187.103336565115	18322	76.937
PROB1	17408	0.0712301782502295	0.0712301782502295	0.346900661833847	165.145689494627	18323	76.9412
AC131235.1	17335	-0.0711924674595712	0.0711924674595712	0.616589998824935	57.7794076475168	18324	76.9454
ZNF30	11318	0.0711781305298487	0.0711781305298487	0.397050324063428	214.569212218058	18325	76.9496
APIP	8454	-0.0711602704110486	0.0711602704110486	0.253684845380813	702.160824776989	18326	76.9538
SSBP3-AS1	15244	0.0711444883818558	0.0711444883818558	0.544351509149619	26.9146427581308	18327	76.958
UCHL5	4352	0.0711266938540339	0.0711266938540339	0.195512961973319	2177.5435423675	18328	76.9622
NFX1	1614	-0.0711068044406407	0.0711068044406407	0.149252281821706	2558.5522404685	18329	76.9664
ZNF684	4390	0.0711004010069943	0.0711004010069943	0.310343524263229	153.147316460578	18330	76.9706
AC104447.1	23012	0.0710980038240186	0.0710980038240186	0.38313659212917	69.1841632752789	18331	76.9748
EMP1	6418	0.0710860061428071	0.0710860061428071	0.525671988804898	6633.12590369858	18332	76.979
IGHV4-59	16788	-0.0710485569149416	0.0710485569149416	0.742701107883805	3231.01205192867	18333	76.9832
AC145285.1	18822	-0.0710419014571978	0.0710419014571978	0.555294510676016	9.36787508318457	18334	76.9874
AL442663.4	20442	0.0710071821235613	0.0710071821235613	0.558791127617129	13.8950612086484	18335	76.9916
SCAF8	16070	0.0710044921730029	0.0710044921730029	0.141322892321286	1557.32095060799	18336	76.9958
CD163	12798	-0.0709949629659814	0.0709949629659814	0.637081610063679	4399.22014916926	18337	77
NAV2	10929	0.0709709011227349	0.0709709011227349	0.4756821327577	3929.98740682854	18338	77.0042
IL18RAP	4205	0.0709670845116388	0.0709670845116388	0.61232673809026	77.2054404728073	18339	77.0084
KIAA0930	2187	-0.0709546643504698	0.0709546643504698	0.263191483671789	4438.05853123312	18340	77.0126
PRORSD1P	10007	0.0709518650220732	0.0709518650220732	0.416401322931291	82.2424738581059	18341	77.0168
TBCD	7543	-0.0709271621669825	0.0709271621669825	0.248857197231768	4959.27490368371	18342	77.021
TRIM65	7548	0.0709204680248604	0.0709204680248604	0.219740554072396	1560.60319827266	18343	77.0252
PTPN11	13049	0.0709202222079946	0.0709202222079946	0.2507967955064	5625.44658837738	18344	77.0294
ZNF595	22023	0.0709149752666734	0.0709149752666734	0.345013904762529	333.160875984825	18345	77.0336
GPR173	13729	0.0709052248873719	0.0709052248873719	0.620488747342247	161.76609291213	18346	77.0378
ITGA2	10348	0.0708860848485421	0.0708860848485421	0.667263734850183	5507.84453377063	18347	77.042
VASH2	7793	0.0708748722202617	0.0708748722202617	0.583413389045242	226.247054074151	18348	77.0462
ICOSLG	9615	0.0708440612599855	0.0708440612599855	0.66411807363832	43.2775307161353	18349	77.0504
TP53BP2	7799	0.0708427790477709	0.0708427790477709	0.153215946094094	2991.34155104821	18350	77.0546
ZFYVE26	1128	0.0708342338212014	0.0708342338212014	0.216427092545296	1931.18311643113	18351	77.0587
AL121753.2	22826	0.0708234971193771	0.0708234971193771	0.436734966362327	71.4471592818261	18352	77.0629
ID3	4425	-0.0708212925760315	0.0708212925760315	0.515916446096692	2113.97582784142	18353	77.0671
TENM2	8117	-0.0708105334104028	0.0708105334104028	0.740600431192246	32.1156631903149	18354	77.0713
MORF4L1P1	16513	-0.0708033337140781	0.0708033337140781	0.316611590687968	328.757961051545	18355	77.0755
GMPR2	2311	-0.0707734986658902	0.0707734986658902	0.191447459902173	3020.09425140741	18356	77.0797
WNT9A	7851	0.0707656203155498	0.0707656203155498	0.558246945673164	439.391251647127	18357	77.0839
TRIM37	3332	0.0707476905021348	0.0707476905021348	0.280908313703702	1636.93048413264	18358	77.0881
CHP2	10940	0.0707458304726507	0.0707458304726507	0.86007297995759	22.668443141851	18359	77.0923
MMADHC	11248	0.0707269092211166	0.0707269092211166	0.237304365185213	3458.44660335369	18360	77.0965
BTBD6	13835	-0.0707169394828757	0.0707169394828757	0.303803580552134	2985.9394040593	18361	77.1007
GOT2	5251	0.070713072356539	0.070713072356539	0.235937408229562	4337.81357219581	18362	77.1049
EFL1	7414	-0.0707092306896454	0.0707092306896454	0.141063904157701	1030.04041583498	18363	77.1091
CXADR	9006	-0.070698174508292	0.070698174508292	0.46712709870683	2923.8873852502	18364	77.1133
PDIK1L	12439	0.0706759572280059	0.0706759572280059	0.276429325739283	997.705592481523	18365	77.1175
PSMD5	1936	0.0706344343044814	0.0706344343044814	0.146331640623258	2175.87133917731	18366	77.1217
OSBPL11	8004	0.0706160161949544	0.0706160161949544	0.153548682374734	1182.82719250942	18367	77.1259
TMED10P2	18714	0.0706042438406906	0.0706042438406906	0.752566457962251	21.9661290219572	18368	77.1301
PTMAP4	17771	0.0705847536480352	0.0705847536480352	0.360056095025117	27.5362013735471	18369	77.1343
COPG1	13350	0.070580787521177	0.070580787521177	0.179980586473517	13527.9901820579	18370	77.1385
AC138776.1	23485	0.0705644510012489	0.0705644510012489	0.735555997119748	7.51834541168513	18371	77.1427
GLUD1	8414	-0.0705413658407522	0.0705413658407522	0.214113411009856	6236.10767848931	18372	77.1469
MRPL55	9986	0.0705406117818282	0.0705406117818282	0.371672381951449	1705.86496389895	18373	77.1511
N4BP1	2597	-0.0705202703092958	0.0705202703092958	0.131495534505212	3126.3488514604	18374	77.1553
IRF6	4466	-0.0705196585558733	0.0705196585558733	0.41329860640959	3548.2803015539	18375	77.1595
AC145285.2	19686	0.0705060125035947	0.0705060125035947	0.479558641833966	41.0485560140487	18376	77.1637
SIPA1L3	3019	0.0705027128710065	0.0705027128710065	0.330229858605289	3971.7452720806	18377	77.1679
CACNA2D4	8622	-0.0704981200093613	0.0704981200093613	0.437156724963607	179.491890096964	18378	77.1721
DOLPP1	10999	0.0704873714885068	0.0704873714885068	0.227596922210355	1148.7638322286	18379	77.1763
CELF1	8465	0.0704809079900017	0.0704809079900017	0.157591074514673	5802.82806209263	18380	77.1805
MTAP	2025	0.0704319437879844	0.0704319437879844	0.467824262064905	1287.26151942945	18381	77.1847
SIK3	9658	0.0703986002069628	0.0703986002069628	0.165798097057096	1957.20930310278	18382	77.1889
OLR1	12186	-0.0703875804749624	0.0703875804749624	0.649156733653004	1623.42017211012	18383	77.1931
BAK1	463	0.0703810208627045	0.0703810208627045	0.330442082793271	1409.43618506865	18384	77.1973
GSTM2	16126	0.0703766280870984	0.0703766280870984	0.575806672643937	266.377851079186	18385	77.2015
PSMD13	13983	0.0703429216213629	0.0703429216213629	0.226702405313425	6182.76536903477	18386	77.2057
CYFIP1	22273	-0.0703217335560668	0.0703217335560668	0.189505619930998	6595.89545722328	18387	77.2099
TRMT10A	8038	0.0702838601907141	0.0702838601907141	0.312551757675641	377.484574852059	18388	77.2141
TM2D2	11478	0.0702614289997797	0.0702614289997797	0.327591629536912	2248.00000419219	18389	77.2183
CLPTM1	2833	-0.0702588957484062	0.0702588957484062	0.22352899132877	6703.80457154816	18390	77.2225
LHX6	3188	0.0702471762898018	0.0702471762898018	0.56898556186471	151.056938571266	18391	77.2267
CAPS2	13249	-0.0702313648259979	0.0702313648259979	0.492995832133438	200.182131836149	18392	77.2309
FXYD5	1763	0.0702088401673517	0.0702088401673517	0.538493814359875	5212.80801358375	18393	77.2351
ANXA2	13477	-0.0702039783065615	0.0702039783065615	0.46606892475148	44214.4422605186	18394	77.2393
NTHL1	874	-0.0702031501436258	0.0702031501436258	0.457261875221699	1173.11649246704	18395	77.2435
AC116407.3	22979	0.0702014084127309	0.0702014084127309	0.565571113913646	9.85927415551023	18396	77.2477
TRIM11	8988	-0.0702009437085186	0.0702009437085186	0.253770112126799	1313.28431484365	18397	77.2519
MCM3AP	9626	0.070197628053072	0.070197628053072	0.279129646100806	2275.22056982993	18398	77.2561
RNASEH2C	12108	0.070147443709016	0.070147443709016	0.32025307895101	1078.00400178506	18399	77.2603
ARFIP1	10339	-0.070112637034909	0.070112637034909	0.15585375677661	2284.62705600742	18400	77.2645
FAM98B	11812	-0.0700814015051652	0.0700814015051652	0.208455282862103	1450.56767558041	18401	77.2687
PRORP	2301	0.0700688422890185	0.0700688422890185	0.410332279323125	261.744611968123	18402	77.2729
BSCL2	11189	0.0700411904000876	0.0700411904000876	0.306449018840238	88.8065934022685	18403	77.2771
EFHC1	1972	-0.0700346317883917	0.0700346317883917	0.498130033642079	945.149765680258	18404	77.2813
LINC00667	21098	0.0700136221259557	0.0700136221259557	0.239892241915602	1279.39331944451	18405	77.2855
IGHV3-71	19885	-0.0700134519073366	0.0700134519073366	0.742908361390185	44.4350373951219	18406	77.2897
NDUFB1	13632	-0.0700057869337904	0.0700057869337904	0.396650777266837	1865.91715700909	18407	77.2939
STAP2	12875	-0.0699975678348946	0.0699975678348946	0.431106766009932	1581.66240395649	18408	77.2981
EIF4A1P4	20289	-0.069985022263589	0.069985022263589	0.615455894705448	10.1213380619812	18409	77.3023
NDUFAB1	59	0.0699633113068731	0.0699633113068731	0.283848963380268	2350.62414096394	18410	77.3065
ARHGEF18	2841	0.0699368650999183	0.0699368650999183	0.263424354731628	1684.33111368893	18411	77.3107
DPT	7723	0.069919180807899	0.069919180807899	0.666360840924553	331.885297253297	18412	77.3149
CCDC106	12221	-0.0699147991868759	0.0699147991868759	0.392518213421175	589.277619754163	18413	77.3191
HERC2	5646	-0.0698835114426236	0.0698835114426236	0.294829046250166	2787.24226645863	18414	77.3233
ATP6V0A1	484	-0.0698617687045811	0.0698617687045811	0.265450961625894	3379.84174305572	18415	77.3275
ZBTB8OS	12617	0.0698346010007466	0.0698346010007466	0.180074994774529	1021.73129581491	18416	77.3317
AC024075.1	21471	-0.06983394334134	0.06983394334134	0.501426275037347	39.0632933112309	18417	77.3359
ARHGAP21	3275	0.0698123058236444	0.0698123058236444	0.306181683557338	3196.08591512341	18418	77.3401
ZNF583	15176	0.0698022506009839	0.0698022506009839	0.294803270251076	168.305939964949	18419	77.3443
PYROXD1	4849	-0.0697706086695655	0.0697706086695655	0.345869965168465	532.878503078441	18420	77.3485
AL451042.1	16825	-0.069766782143308	0.069766782143308	0.637257662985027	10.9953346285771	18421	77.3527
TMEM191A	17069	-0.069748143567494	0.069748143567494	0.564504773513617	138.032655189949	18422	77.3569
SNX4	4047	0.0697289627268129	0.0697289627268129	0.14425556787731	2032.58206438441	18423	77.3611
SCAF1	5425	0.0697286152742476	0.0697286152742476	0.295392449672645	3887.23781762776	18424	77.3653
CSF2	10408	-0.0696737006903067	0.0696737006903067	0.74954656939991	94.2155177285749	18425	77.3695
PPP1R7	4215	-0.0696706098751934	0.0696706098751934	0.12676256728727	2921.5760189474	18426	77.3737
HS6ST1	6787	-0.0696584284478938	0.0696584284478938	0.452607058009537	2072.22004776331	18427	77.3779
ANKRD24	1782	-0.069649334153975	0.069649334153975	0.658434403608215	115.324211735665	18428	77.3821
MERTK	8873	0.0696461542209977	0.0696461542209977	0.431404505320314	999.382170901887	18429	77.3863
BMPR1A	3263	-0.069628765527989	0.069628765527989	0.16857921545906	1301.07829013726	18430	77.3905
RAB12	15836	0.0696077709005243	0.0696077709005243	0.231948763629328	1580.19428564626	18431	77.3947
CILK1	3780	0.0696058774008049	0.0696058774008049	0.299830387646585	1662.65049251071	18432	77.3989
FGF10	1057	-0.0695929842655639	0.0695929842655639	0.74809666714998	30.8276879292736	18433	77.4031
TYW1	15328	0.069585835262677	0.069585835262677	0.113713153553382	988.335619578374	18434	77.4073
AC006566.1	22222	-0.0695294093503556	0.0695294093503556	0.709652795273287	8.73518099321705	18435	77.4115
CDK2AP1	3663	0.069522763887661	0.069522763887661	0.288105604653053	5236.48853982824	18436	77.4157
CIAO2B	10885	0.0694897278872168	0.0694897278872168	0.357834732208988	2922.83354192999	18437	77.4199
USP12	8790	-0.0694840040853289	0.0694840040853289	0.200917215092957	1746.98643958187	18438	77.4241
CTSK	7767	-0.0694731609079008	0.0694731609079008	0.592029487396458	3703.26164248552	18439	77.4283
ZKSCAN8	15150	-0.0694423514128452	0.0694423514128452	0.38537428274789	1536.30820303869	18440	77.4325
AL136988.2	17170	0.0693764942007206	0.0693764942007206	0.670087892143691	14.5658675906742	18441	77.4367
KIF21B	4368	-0.0693421895140971	0.0693421895140971	0.520814793564776	763.37979433345	18442	77.4409
MED21	8838	-0.0693310779610519	0.0693310779610519	0.365188455826564	1457.56149749617	18443	77.4451
RBFOX2	2167	0.0693196954104341	0.0693196954104341	0.230419673489507	3890.3403745915	18444	77.4493
SPI1	930	-0.0693189501595108	0.0693189501595108	0.545012979316301	1935.20468052071	18445	77.4535
LINC02535	18118	-0.0693134697274518	0.0693134697274518	0.744299791254362	30.5119693510772	18446	77.4577
ZNF480	15180	0.0692942899140339	0.0692942899140339	0.179378804908476	823.610152548248	18447	77.4619
LIAS	4893	-0.069274926128541	0.069274926128541	0.312400575309243	511.913470846262	18448	77.4661
C6orf141	14897	0.0692667786370138	0.0692667786370138	0.714928483013007	242.264230693043	18449	77.4703
Y_RNA	15389	-0.0692664154040728	0.0692664154040728	0.565882561423824	7.67358025348017	18450	77.4745
AC018926.2	22533	-0.0692655148288582	0.0692655148288582	0.654853575708024	28.360911894418	18451	77.4787
TP53BP1	969	0.0692640879440854	0.0692640879440854	0.297974699358894	1908.37971471414	18452	77.4829
MINPP1	3264	0.0692567357158344	0.0692567357158344	0.24713982151075	1229.09414399402	18453	77.4871
SYF2	4470	-0.0692543283203314	0.0692543283203314	0.0829258057316874	2438.6159847067	18454	77.4913
ARSG	7496	0.0692533020827443	0.0692533020827443	0.345920444113844	230.976024251497	18455	77.4955
HMGB1P31	18005	0.0692415995468514	0.0692415995468514	0.419633310506335	12.7885955388799	18456	77.4997
VAPB	5123	0.0692413473588553	0.0692413473588553	0.250240117140704	3184.50747144328	18457	77.5039
INCA1	14689	-0.0692362216309787	0.0692362216309787	0.333371261038978	136.462134809163	18458	77.5081
BLOC1S3	14548	0.0692288396425884	0.0692288396425884	0.235536566887711	784.773691585381	18459	77.5123
TMEM167A	12375	-0.0692054692926242	0.0692054692926242	0.208817261214127	5627.90627184289	18460	77.5165
MSMO1	675	-0.0691917320774481	0.0691917320774481	0.437717460514272	3854.57265813947	18461	77.5207
LINC02185	20971	-0.0691825680703075	0.0691825680703075	0.718694214906993	107.648778947299	18462	77.5249
ST3GAL3	5395	-0.0691702858087547	0.0691702858087547	0.63295236073128	133.841342967845	18463	77.5291
SCD	1989	-0.0691647274897523	0.0691647274897523	0.562693867710925	21124.6527008859	18464	77.5333
RNU6-1016P	19729	0.069164300421596	0.069164300421596	0.66332771785338	6.94148208496868	18465	77.5375
LINC02019	22220	-0.0691604116115327	0.0691604116115327	0.509758419671506	33.74300790388	18466	77.5417
PLCD3	9778	-0.0691527254763894	0.0691527254763894	0.64077362148077	916.333913649254	18467	77.5459
PIP4K2B	22518	0.0691468325842573	0.0691468325842573	0.128665612339025	4103.40616915288	18468	77.5501
NONOP2	18589	-0.0691235441039255	0.0691235441039255	0.467104726902809	56.9690533478312	18469	77.5543
LINC02878	13282	0.0690931575189043	0.0690931575189043	0.53556089981135	31.9058748081532	18470	77.5585
RAI1	3356	-0.0690903619093329	0.0690903619093329	0.37565759596963	2786.02372126808	18471	77.5627
GBE1	4044	0.0690764006655916	0.0690764006655916	0.391477707589335	1740.05609183324	18472	77.5669
PAPLN	2283	-0.0690666182607759	0.0690666182607759	0.531513815547857	1011.2076444835	18473	77.5711
AC137894.4	23781	-0.0689856938982266	0.0689856938982266	0.606094909486443	7.92018416003837	18474	77.5753
ZSCAN29	7353	-0.0689730397627278	0.0689730397627278	0.203036870160272	987.645980782526	18475	77.5795
ZBTB39	10938	0.0689569963534754	0.0689569963534754	0.327626108790932	582.418242074114	18476	77.5837
SPNS1	11510	-0.0689464741760166	0.0689464741760166	0.53853737977444	36.1449857823346	18477	77.5879
AC099509.1	19505	0.0689458682617838	0.0689458682617838	0.7822343544886	44.9057478124974	18478	77.5921
NELL2	13800	-0.0689404597072079	0.0689404597072079	0.671150156288462	343.197491091549	18479	77.5963
GK-IT1	17496	-0.0689367141051622	0.0689367141051622	0.728936380035665	7.16736712521481	18480	77.6005
P2RX4	6515	0.068912884046653	0.068912884046653	0.305553996520902	2380.68163850555	18481	77.6047
HPN-AS1	17231	-0.0689082205112165	0.0689082205112165	0.694961186670958	67.9142445559133	18482	77.6089
SYK	10547	-0.0688912931108132	0.0688912931108132	0.378054848533898	3085.4838483103	18483	77.6131
COX7A2L	4246	0.0688719882748532	0.0688719882748532	0.331165390709774	4932.2199769444	18484	77.6173
AL139385.1	22479	0.0688574516955105	0.0688574516955105	0.726547553336301	33.8656488745717	18485	77.6215
TRIM31-AS1	17735	0.0688445289019186	0.0688445289019186	0.712003785268801	20.6258114778219	18486	77.6257
DCAF11	2302	-0.0688284132002726	0.0688284132002726	0.130864592674048	3100.10665959002	18487	77.6299
SH3BGR	13946	0.0688109086578087	0.0688109086578087	0.663464754348987	7.30009675615141	18488	77.6341
SOWAHC	15112	0.0688045198398091	0.0688045198398091	0.469569068808679	1211.7534921379	18489	77.6383
CCDC80	1869	-0.0688019736560188	0.0688019736560188	0.615455894705448	6562.8751570601	18490	77.6425
AC008966.1	19323	-0.0687909689541127	0.0687909689541127	0.448203944312825	121.76286878415	18491	77.6467
MBTPS2	302	0.0687801312837677	0.0687801312837677	0.25019844626947	1334.27098305884	18492	77.6509
ANAPC15	3549	0.0687783375776712	0.0687783375776712	0.327478978567708	182.986456931553	18493	77.6551
BIK	2151	0.0687646826586358	0.0687646826586358	0.62705259112021	378.844652564254	18494	77.6593
TMEM199	19110	0.0687594789765691	0.0687594789765691	0.123419019463446	385.076047461466	18495	77.6635
RN7SL221P	18721	-0.0687548247996567	0.0687548247996567	0.675468468669492	6.75503822012136	18496	77.6677
TUBA3D	1271	-0.0687499454650977	0.0687499454650977	0.58435587413408	15.9924147054557	18497	77.6719
DNAH5	534	-0.0687467442856273	0.0687467442856273	0.654994338598971	1618.81688552889	18498	77.6761
ZFAND3	9207	0.0687279376835774	0.0687279376835774	0.12015838637067	4160.35062240849	18499	77.6803
AC016596.2	21133	-0.0687231813777349	0.0687231813777349	0.507303553458932	39.6508553530971	18500	77.6845
BCL7C	2012	0.0687229274454307	0.0687229274454307	0.272016487646032	986.559998777553	18501	77.6887
BICDL1	6516	0.0686765628177678	0.0686765628177678	0.609961331093845	1150.47137650431	18502	77.6929
AC009318.2	22262	0.0686721468001493	0.0686721468001493	0.43924141026006	26.1678378664436	18503	77.6971
KDM4C	3203	-0.0686686456486956	0.0686686456486956	0.238854836032699	1134.66029696115	18504	77.7013
KRT8P42	16562	0.0686649074636677	0.0686649074636677	0.765056153490247	6.98617707772962	18505	77.7055
INTS4P2	22140	-0.0686555799394702	0.0686555799394702	0.543007073363505	14.1350789812177	18506	77.7097
GRHPR	6868	-0.0686511867188677	0.0686511867188677	0.224881061252308	3144.34294192715	18507	77.7139
AC116914.2	21016	-0.0686316280247052	0.0686316280247052	0.514237195994751	19.0192891889673	18508	77.7181
TMEM222	14151	-0.0685769465452369	0.0685769465452369	0.197069173776132	1955.04841498141	18509	77.7223
ZDHHC4	6722	0.0685644010460696	0.0685644010460696	0.228464400268752	1656.58914929925	18510	77.7265
OGFOD1	1663	0.0685616177797243	0.0685616177797243	0.104364538620648	1523.25813803752	18511	77.7307
USP40	1607	0.0684859975718989	0.0684859975718989	0.244543333175238	2784.32589705995	18512	77.7349
THAP4	12707	-0.0684565229542178	0.0684565229542178	0.229532280501775	2399.490585371	18513	77.7391
MAF	12938	-0.0684518039981494	0.0684518039981494	0.440643001267632	1975.48903772655	18514	77.7432
B4GALT6	4522	0.0684379406083608	0.0684379406083608	0.646364967346133	248.977958087395	18515	77.7474
AHI1	6590	-0.0683581000308515	0.0683581000308515	0.343497715034826	848.791972977595	18516	77.7516
HMG20A	7374	-0.068354775775808	0.068354775775808	0.158469661473944	941.457595215234	18517	77.7558
AL445645.1	16875	0.0683543427653788	0.0683543427653788	0.581624576110625	22.4915044602387	18518	77.76
SHC1	9671	-0.0683513275326783	0.0683513275326783	0.408167624243357	6418.48477188696	18519	77.7642
MCMBP	15012	0.0683239279774496	0.0683239279774496	0.171454900009572	3395.08558086691	18520	77.7684
UNC50	4176	-0.0682871696135249	0.0682871696135249	0.165832899485741	1773.48832519456	18521	77.7726
SETDB1	7764	0.068272463624607	0.068272463624607	0.249517085404789	1590.24690261939	18522	77.7768
JMJD4	1472	0.0682495229887613	0.0682495229887613	0.275096521295223	317.54525227042	18523	77.781
AL928654.2	20245	-0.0682369996729356	0.0682369996729356	0.601428270989635	59.2749383258814	18524	77.7852
DCHS1	10821	0.068177898768323	0.068177898768323	0.544879605020282	1035.84835696269	18525	77.7894
